0.278757	0.292277	0.262524	0.142158	0.121196	0.149668	0.202938	0.269059	0.259527	0.219151	0.147377	0.024645	-0.001918	-0.047082	-0.109604	-0.171464	-0.282994	-0.451988	-0.549526	-0.553808	-0.551226	-0.564205	-0.529648	-0.446897	-0.460320	-0.501270	-0.515212	-0.554704	-0.620044	-0.632309	-0.605183	-0.552096	-0.386740	-0.226073	-0.103517	0.026237	0.182290	0.395325	0.492081	0.607167	0.743955	0.966332	1.179727	1.373331	1.489516	1.605888	2.097701	2.062732	1.760967	1.318154	0.945728	0.700396	0.377367	0.117331	-0.048413	-0.247944	-0.379458	-0.478238	-0.586901	-0.750274	-0.903235	-0.998925	-1.032408	-1.099922	-1.174585	-1.214326	-1.219453	-1.221837	-1.208213	-1.164786	-1.190809	-1.346130	-1.471538	-1.531582	-1.570960	-1.597145	-1.593989	-1.570943	-1.523033	-1.455858	-1.388172	-1.325466	-1.163808	-1.060413	-1.022796	-0.951751	-0.871615	-0.814001	-0.741873	-0.486205	-0.217952	-0.188697	-0.102472	0.025062	0.072598	0.170284	0.432724	0.410643	0.264997	0.039246	-0.084031	-0.097940	-0.105034	-0.190856	-0.267144	-0.386105	-0.467751	-0.531651	-0.595984	-0.641136	-0.686313	-0.771854	-0.817050	-0.846961	-0.895742	-0.968417	-1.035346	-1.036091	-1.008221	-0.952154	-0.789014	-0.682814	-0.618465	-0.525010	-0.520182	-0.512441	-0.477391	-0.448493	-0.410520	-0.328005	-0.222767	-0.150204	0.034015	0.177584	0.283541	0.327272	0.423812	0.484455	0.529589	0.507856	0.433499	0.381921	0.386329	0.295465	
0.314643	0.361565	0.373155	0.239260	0.187194	0.207365	0.224684	0.296416	0.363629	0.300066	0.175221	0.064316	-0.019896	-0.099353	-0.148068	-0.183697	-0.258482	-0.394747	-0.472276	-0.506499	-0.526792	-0.532298	-0.522156	-0.413557	-0.449963	-0.501266	-0.557087	-0.613228	-0.655552	-0.650779	-0.629434	-0.602899	-0.436797	-0.320652	-0.227635	-0.098092	0.094425	0.335331	0.458710	0.581399	0.734061	0.930348	1.190347	1.438349	1.449289	1.604775	2.122159	1.968472	1.684236	1.327228	0.913437	0.681593	0.360629	0.104583	-0.108549	-0.318653	-0.473983	-0.581384	-0.720777	-0.895047	-1.026812	-1.082404	-1.104384	-1.149707	-1.236529	-1.273631	-1.267202	-1.246048	-1.236939	-1.193113	-1.198555	-1.307680	-1.396501	-1.451115	-1.494014	-1.532771	-1.541100	-1.529873	-1.485539	-1.417552	-1.333592	-1.232572	-1.094156	-0.984270	-0.993057	-0.942945	-0.857366	-0.790800	-0.730124	-0.509345	-0.189144	-0.127752	-0.075231	0.038205	0.162153	0.310024	0.598314	0.457150	0.280450	0.056989	-0.054189	-0.050434	-0.067174	-0.154992	-0.221055	-0.367922	-0.443736	-0.501166	-0.582910	-0.642361	-0.682751	-0.729261	-0.751731	-0.789972	-0.877325	-0.938392	-0.968633	-0.999748	-0.994398	-0.974787	-0.818340	-0.710590	-0.618523	-0.535252	-0.570128	-0.565975	-0.526877	-0.490978	-0.462515	-0.410172	-0.286500	-0.150723	0.029439	0.235294	0.239901	0.262846	0.377346	0.427209	0.539518	0.545819	0.439948	0.387232	0.393998	0.315489	
0.351569	0.410605	0.411489	0.318215	0.260326	0.258293	0.274040	0.313118	0.389246	0.375518	0.241883	0.086394	-0.045987	-0.122463	-0.149748	-0.193255	-0.291427	-0.386038	-0.417012	-0.460250	-0.481661	-0.480818	-0.464342	-0.403654	-0.448332	-0.519169	-0.598160	-0.652233	-0.687329	-0.691547	-0.665701	-0.616558	-0.485808	-0.409586	-0.314750	-0.183308	0.021066	0.220290	0.397098	0.534286	0.709928	0.880103	1.132200	1.448535	1.454266	1.642735	2.054781	1.925184	1.621262	1.443875	0.909404	0.654938	0.357901	0.108407	-0.156226	-0.367521	-0.571977	-0.689211	-0.836991	-0.988532	-1.112539	-1.162962	-1.186435	-1.206363	-1.289463	-1.318523	-1.317720	-1.282795	-1.258623	-1.209998	-1.223018	-1.279292	-1.328817	-1.372367	-1.401156	-1.461303	-1.488089	-1.493110	-1.448409	-1.377792	-1.286384	-1.160903	-1.060125	-0.971502	-0.960316	-0.915348	-0.832524	-0.761516	-0.680992	-0.479893	-0.171514	-0.080944	-0.031574	0.066183	0.247295	0.474061	0.673837	0.514887	0.280917	0.083572	0.002026	-0.001278	-0.041736	-0.108220	-0.175352	-0.331326	-0.390754	-0.463103	-0.567736	-0.640354	-0.684842	-0.700999	-0.717673	-0.793524	-0.881545	-0.919024	-0.932263	-0.988123	-0.994120	-0.969636	-0.845056	-0.717276	-0.597582	-0.559682	-0.615500	-0.607274	-0.570910	-0.518128	-0.486880	-0.468640	-0.324892	-0.149236	0.023326	0.247138	0.210904	0.219315	0.334612	0.397168	0.492919	0.567276	0.457082	0.412152	0.418224	0.365528	
0.398720	0.479018	0.432705	0.350236	0.301007	0.290696	0.317191	0.351727	0.408950	0.425515	0.293704	0.082694	-0.054928	-0.119879	-0.150925	-0.209342	-0.296531	-0.389727	-0.408959	-0.420197	-0.420646	-0.410247	-0.403611	-0.423489	-0.467576	-0.546503	-0.646564	-0.701769	-0.730503	-0.720314	-0.688496	-0.637380	-0.556100	-0.483279	-0.378255	-0.240061	-0.054239	0.117757	0.296399	0.466321	0.673023	0.830878	1.079711	1.393345	1.512803	1.697538	1.951401	1.928511	1.564130	1.400742	0.911101	0.624884	0.385296	0.101649	-0.182585	-0.400768	-0.651205	-0.781854	-0.923706	-1.060585	-1.184336	-1.234430	-1.266776	-1.282725	-1.330515	-1.356506	-1.360056	-1.321973	-1.281804	-1.219466	-1.219381	-1.263972	-1.301483	-1.326811	-1.343837	-1.378802	-1.431254	-1.465698	-1.403352	-1.323242	-1.223373	-1.118166	-1.067503	-0.975987	-0.928920	-0.882946	-0.792221	-0.715801	-0.601603	-0.387747	-0.194132	-0.033655	0.043002	0.128885	0.310272	0.630410	0.687865	0.557952	0.309391	0.117963	0.072241	0.025865	-0.034428	-0.080181	-0.145235	-0.258097	-0.338417	-0.418192	-0.538135	-0.626522	-0.679174	-0.706948	-0.714910	-0.787210	-0.888744	-0.930745	-0.952413	-0.989212	-0.987267	-0.953981	-0.876200	-0.740264	-0.613183	-0.584830	-0.633472	-0.625158	-0.590103	-0.533786	-0.497817	-0.485623	-0.337944	-0.150095	0.033766	0.220159	0.195049	0.199450	0.293303	0.415554	0.509063	0.535857	0.475268	0.446471	0.463492	0.413773	
0.475142	0.523715	0.467612	0.366852	0.306594	0.292663	0.349027	0.391258	0.443837	0.459489	0.293773	0.077109	-0.036477	-0.104108	-0.159836	-0.221369	-0.292239	-0.365756	-0.401055	-0.393513	-0.368474	-0.358315	-0.378676	-0.415720	-0.488869	-0.572735	-0.695451	-0.751000	-0.769688	-0.736143	-0.713641	-0.677450	-0.622792	-0.549142	-0.449259	-0.324299	-0.146499	0.048538	0.225029	0.361624	0.609843	0.804511	1.032876	1.293878	1.583538	1.755210	1.871693	1.904966	1.503774	1.326039	0.912062	0.630593	0.387579	0.110877	-0.187639	-0.423797	-0.690856	-0.850704	-0.984950	-1.112783	-1.241644	-1.294904	-1.335954	-1.360592	-1.376302	-1.388874	-1.392332	-1.357580	-1.308984	-1.240060	-1.204167	-1.253140	-1.281547	-1.302815	-1.308022	-1.304853	-1.356015	-1.429589	-1.360237	-1.269579	-1.152413	-1.100647	-1.077443	-0.988424	-0.894223	-0.839351	-0.753195	-0.627813	-0.482754	-0.280582	-0.195465	-0.002328	0.116876	0.211791	0.383384	0.754310	0.712905	0.567951	0.347206	0.210849	0.147294	0.036976	-0.017975	-0.062192	-0.114961	-0.200422	-0.310615	-0.406053	-0.542393	-0.622599	-0.681189	-0.710852	-0.709516	-0.786155	-0.915923	-0.966655	-0.989467	-0.973317	-0.974963	-0.949176	-0.891320	-0.778602	-0.680718	-0.605923	-0.629091	-0.613205	-0.577800	-0.538184	-0.499743	-0.455159	-0.334209	-0.124218	0.036362	0.179279	0.172550	0.189539	0.278938	0.445651	0.506616	0.480300	0.467910	0.466310	0.482350	0.496410	
0.597829	0.536737	0.473962	0.376247	0.306303	0.292062	0.413115	0.427650	0.448646	0.412023	0.274019	0.101755	-0.018474	-0.091783	-0.147120	-0.210056	-0.277994	-0.349682	-0.396541	-0.375163	-0.320320	-0.326602	-0.361972	-0.422707	-0.508508	-0.598711	-0.712328	-0.777049	-0.794202	-0.776218	-0.754288	-0.716259	-0.662835	-0.606884	-0.523575	-0.405948	-0.213766	-0.021970	0.149233	0.248555	0.506107	0.792397	0.959177	1.224534	1.589547	1.760775	1.797253	1.852379	1.464810	1.252991	0.854002	0.634265	0.409046	0.159288	-0.192711	-0.440828	-0.698585	-0.888286	-1.031042	-1.151731	-1.259327	-1.334772	-1.395026	-1.438776	-1.428741	-1.413333	-1.400089	-1.376171	-1.337694	-1.272732	-1.190316	-1.234051	-1.272849	-1.276449	-1.273906	-1.254567	-1.251837	-1.328842	-1.317712	-1.265552	-1.120306	-1.083166	-1.059617	-0.990581	-0.876041	-0.775405	-0.694090	-0.535758	-0.320199	-0.221733	-0.147188	0.060175	0.173588	0.295019	0.470509	0.877116	0.750880	0.591384	0.416297	0.279890	0.224059	0.086141	0.003734	-0.053151	-0.104015	-0.195251	-0.333204	-0.436730	-0.535885	-0.629086	-0.680467	-0.701175	-0.716422	-0.821592	-0.941608	-1.020166	-1.052758	-0.986521	-0.960836	-0.941573	-0.907057	-0.815991	-0.739279	-0.641577	-0.612432	-0.580426	-0.549284	-0.521211	-0.478375	-0.406612	-0.270602	-0.091439	0.034093	0.119378	0.152110	0.192841	0.277504	0.459461	0.480112	0.456592	0.459623	0.455776	0.469954	0.562826	
0.675015	0.593960	0.488635	0.399147	0.326316	0.333562	0.456507	0.415121	0.390527	0.305957	0.246987	0.122866	0.017548	-0.056722	-0.120598	-0.192403	-0.263557	-0.338037	-0.365638	-0.340006	-0.275046	-0.295688	-0.370049	-0.455703	-0.533581	-0.608667	-0.701296	-0.782438	-0.813492	-0.826989	-0.812507	-0.762113	-0.695759	-0.652207	-0.576396	-0.456976	-0.272988	-0.098961	0.036128	0.151250	0.405259	0.746603	0.874177	1.163906	1.569481	1.718525	1.720266	1.766358	1.456351	1.178524	0.801024	0.613930	0.449791	0.202235	-0.181783	-0.453329	-0.690418	-0.902448	-1.055797	-1.174510	-1.261496	-1.351647	-1.431011	-1.495163	-1.483253	-1.450061	-1.404201	-1.377705	-1.354138	-1.313852	-1.186379	-1.204003	-1.254491	-1.245857	-1.236267	-1.219056	-1.186786	-1.225867	-1.263767	-1.244509	-1.139630	-1.063089	-1.020486	-0.961128	-0.861797	-0.698441	-0.605326	-0.438385	-0.229436	-0.147571	-0.038124	0.146689	0.255738	0.349856	0.527225	0.960905	0.792588	0.620357	0.519320	0.360863	0.258393	0.137560	0.020180	-0.053548	-0.107107	-0.258281	-0.379969	-0.467127	-0.540247	-0.603096	-0.662440	-0.704758	-0.758735	-0.864339	-0.971840	-1.049485	-1.081926	-1.061774	-1.015789	-0.955164	-0.877239	-0.809528	-0.777132	-0.683689	-0.606934	-0.559353	-0.512449	-0.477014	-0.428102	-0.324406	-0.167058	-0.070191	0.004208	0.078623	0.141170	0.195926	0.264165	0.440283	0.476700	0.443201	0.439503	0.443001	0.458078	0.567572	
0.668305	0.676222	0.559632	0.438890	0.359987	0.370610	0.420177	0.366613	0.309372	0.224557	0.172756	0.099499	0.044267	-0.003554	-0.088601	-0.157443	-0.236552	-0.308579	-0.326240	-0.297747	-0.238369	-0.286401	-0.391204	-0.490584	-0.547512	-0.605707	-0.706153	-0.786954	-0.828706	-0.853052	-0.852339	-0.790456	-0.716157	-0.683526	-0.599535	-0.481148	-0.342733	-0.189471	-0.080953	0.089260	0.312895	0.566526	0.809938	1.090810	1.579306	1.661452	1.641369	1.659588	1.460259	1.120655	0.774479	0.605696	0.470758	0.237634	-0.161375	-0.448238	-0.675274	-0.885400	-1.049257	-1.177259	-1.259689	-1.369151	-1.464916	-1.536220	-1.525961	-1.480898	-1.417841	-1.374264	-1.341142	-1.306143	-1.225524	-1.191797	-1.221065	-1.213259	-1.199396	-1.196958	-1.190309	-1.184418	-1.192979	-1.190188	-1.149286	-1.065858	-0.974432	-0.897950	-0.808966	-0.640398	-0.511133	-0.348126	-0.183498	-0.078638	0.078114	0.264340	0.346853	0.422156	0.592204	0.994714	0.845339	0.682627	0.645615	0.462752	0.263168	0.148062	0.039518	-0.061513	-0.188487	-0.331892	-0.433192	-0.464757	-0.569386	-0.590206	-0.644831	-0.726801	-0.819660	-0.910548	-0.977578	-1.056929	-1.103652	-1.122206	-1.047557	-0.946694	-0.853557	-0.821251	-0.819830	-0.730927	-0.608624	-0.522432	-0.461298	-0.404692	-0.332564	-0.243471	-0.148900	-0.065310	-0.009995	0.074185	0.135140	0.190511	0.261750	0.427243	0.461660	0.428198	0.416980	0.420011	0.463160	0.575046	
0.625009	0.742102	0.657050	0.480393	0.390537	0.382142	0.375614	0.317071	0.240078	0.148048	0.076773	0.027998	0.013748	0.032197	-0.050723	-0.135757	-0.205908	-0.248622	-0.258970	-0.256463	-0.241838	-0.290331	-0.427648	-0.495799	-0.536310	-0.620745	-0.730424	-0.793278	-0.851774	-0.877908	-0.852437	-0.783913	-0.724891	-0.693080	-0.594281	-0.504407	-0.399432	-0.264798	-0.161868	0.029513	0.192674	0.393280	0.699795	1.066674	1.632747	1.572746	1.553722	1.567578	1.445754	1.093499	0.821277	0.624745	0.478915	0.275965	-0.128697	-0.437666	-0.664288	-0.839521	-1.011441	-1.158246	-1.256359	-1.391228	-1.496067	-1.561493	-1.554412	-1.490836	-1.422110	-1.369761	-1.332241	-1.294935	-1.241763	-1.203399	-1.208350	-1.201083	-1.179307	-1.180166	-1.180530	-1.170599	-1.161382	-1.154773	-1.137782	-1.051722	-0.938142	-0.812114	-0.715132	-0.569884	-0.449672	-0.281360	-0.130499	-0.000479	0.192258	0.385653	0.420605	0.506342	0.701965	0.985523	0.959373	0.802930	0.750845	0.512820	0.280679	0.134210	0.024390	-0.103842	-0.255938	-0.390585	-0.481030	-0.508392	-0.562149	-0.606384	-0.654532	-0.743142	-0.845386	-0.936942	-1.002286	-1.083026	-1.125242	-1.129517	-1.045982	-0.930026	-0.855474	-0.854038	-0.837180	-0.743532	-0.608871	-0.498616	-0.410253	-0.303531	-0.257473	-0.219304	-0.124654	-0.071505	-0.015436	0.085496	0.141873	0.201848	0.282802	0.407268	0.423934	0.409348	0.395280	0.402386	0.473864	0.564825	
0.589090	0.765724	0.716265	0.510135	0.418820	0.391353	0.349818	0.301114	0.192700	0.060310	-0.024920	-0.064699	-0.059843	-0.020564	-0.032922	-0.123409	-0.148798	-0.170419	-0.194577	-0.220274	-0.231952	-0.343289	-0.455263	-0.489268	-0.527330	-0.634874	-0.747137	-0.812567	-0.877690	-0.893890	-0.846116	-0.777511	-0.729567	-0.692361	-0.572495	-0.519578	-0.428321	-0.326903	-0.224430	-0.042143	0.074737	0.271890	0.579972	1.004806	1.616237	1.470281	1.463475	1.482582	1.410724	1.113306	0.891918	0.649761	0.475748	0.296929	-0.080402	-0.407607	-0.655820	-0.806811	-0.957908	-1.115220	-1.259404	-1.411700	-1.518589	-1.569810	-1.566190	-1.495271	-1.425021	-1.362502	-1.313655	-1.278512	-1.237893	-1.214016	-1.212116	-1.208291	-1.185092	-1.139148	-1.137231	-1.154088	-1.151825	-1.130705	-1.106035	-1.018804	-0.889540	-0.749847	-0.638555	-0.498707	-0.378090	-0.192305	-0.061523	0.094851	0.294357	0.405987	0.531062	0.643965	0.838635	0.965649	1.025196	0.934762	0.827429	0.591181	0.290208	0.077780	0.007098	-0.169821	-0.321215	-0.441793	-0.521914	-0.563463	-0.566348	-0.601666	-0.658367	-0.765308	-0.871035	-0.958489	-1.030336	-1.106048	-1.140104	-1.126581	-1.035495	-0.912542	-0.849387	-0.853694	-0.822226	-0.730797	-0.619086	-0.507559	-0.377381	-0.241151	-0.231283	-0.164850	-0.080111	-0.060435	-0.008019	0.083074	0.154669	0.223750	0.310651	0.380117	0.374338	0.383980	0.393380	0.406367	0.467436	0.531120	
